patch_id,FIA_Group,patch_acres,acres,num_patches
14184,Oak/Hickory,63,1690645,3797
14184,Elm/Ash/Cottonwood,15,18885,248
14184,Maple/Beech/Birch,15,116427,163
14186,White/Red/Jack Pine,16,1989,15
14186,Oak/Hickory,62,1690645,3797
14186,Maple/Beech/Birch,78,116427,163
14188,Oak/Hickory,15,1690645,3797
14189,Oak/Hickory,31,1690645,3797
14191,Oak/Hickory,15,1690645,3797
14192,Oak/Hickory,15720,1690645,3797
14192,Elm/Ash/Cottonwood,93,18885,248
14192,Maple/Beech/Birch,108,116427,163
14193,Oak/Hickory,182,1690645,3797
14194,Oak/Hickory,15,1690645,3797
14200,Oak/Hickory,91,1690645,3797
14202,Oak/Hickory,16,1690645,3797
14203,Oak/Hickory,15,1690645,3797
14205,Oak/Hickory,16,1690645,3797
14206,Oak/Hickory,32,1690645,3797
14208,Oak/Hickory,31,1690645,3797
14209,Oak/Hickory,15,1690645,3797
14210,Oak/Hickory,31,1690645,3797
14211,Oak/Hickory,16,1690645,3797
14217,Oak/Hickory,48,1690645,3797
14220,Oak/Hickory,15,1690645,3797
14222,Loblolly/Shortleaf Pine,15,375404,818
14222,Oak/Hickory,62,1690645,3797
14223,Loblolly/Shortleaf Pine,16,375404,818
14223,Oak/Pine,15,95892,352
14223,Oak/Hickory,123,1690645,3797
14223,Oak/Gum/Cypress,15,57335,221
14224,Oak/Hickory,46,1690645,3797
14225,Oak/Hickory,15,1690645,3797
14227,Oak/Hickory,31,1690645,3797
14228,Oak/Hickory,77,1690645,3797
14231,Oak/Hickory,1527,1690645,3797
14232,Oak/Hickory,30,1690645,3797
14233,Oak/Hickory,16,1690645,3797
14234,Oak/Hickory,16,1690645,3797
14235,Oak/Hickory,15,1690645,3797
14236,Oak/Hickory,16,1690645,3797
14240,Oak/Hickory,30,1690645,3797
14241,Oak/Hickory,16,1690645,3797
14242,Oak/Hickory,202,1690645,3797
14244,Oak/Hickory,15,1690645,3797
14246,Oak/Hickory,47,1690645,3797
14247,Oak/Hickory,16,1690645,3797
14249,Maple/Beech/Birch,16,116427,163
14250,Oak/Hickory,16,1690645,3797
14253,Oak/Hickory,47,1690645,3797
14255,Oak/Hickory,31,1690645,3797
14256,Oak/Hickory,15,1690645,3797
14258,Oak/Hickory,91,1690645,3797
14261,Oak/Hickory,48,1690645,3797
14264,Loblolly/Shortleaf Pine,15,375404,818
14265,Elm/Ash/Cottonwood,16,18885,248
14266,Oak/Hickory,15,1690645,3797
14268,Maple/Beech/Birch,15,116427,163
14270,Oak/Hickory,30,1690645,3797
14271,Maple/Beech/Birch,15,116427,163
14272,Oak/Hickory,31,1690645,3797
14274,Oak/Hickory,31,1690645,3797
14276,Oak/Hickory,31,1690645,3797
14278,Oak/Hickory,15,1690645,3797
14279,Oak/Hickory,31,1690645,3797
14280,Oak/Hickory,45,1690645,3797
14282,Oak/Hickory,30,1690645,3797
14284,Oak/Hickory,31,1690645,3797
14285,Oak/Hickory,15,1690645,3797
14288,Oak/Hickory,231,1690645,3797
14288,Maple/Beech/Birch,16,116427,163
14289,Oak/Hickory,265,1690645,3797
14290,Oak/Hickory,215,1690645,3797
14291,Oak/Hickory,1113,1690645,3797
14291,Elm/Ash/Cottonwood,84,18885,248
14292,Oak/Hickory,86,1690645,3797
14297,Maple/Beech/Birch,16,116427,163
14298,Oak/Pine,15,95892,352
14298,Oak/Hickory,31,1690645,3797
14299,Oak/Hickory,15,1690645,3797
14301,Oak/Hickory,16,1690645,3797
14302,Oak/Hickory,1527,1690645,3797
14302,Oak/Gum/Cypress,170,57335,221
14302,Elm/Ash/Cottonwood,295,18885,248
14303,Oak/Hickory,15,1690645,3797
14304,Maple/Beech/Birch,31,116427,163
14307,Oak/Hickory,15,1690645,3797
14308,Oak/Hickory,31,1690645,3797
14309,Oak/Hickory,495,1690645,3797
14309,Maple/Beech/Birch,46,116427,163
14310,Maple/Beech/Birch,15,116427,163
14311,Oak/Hickory,16,1690645,3797
14312,Oak/Hickory,31,1690645,3797
14313,Oak/Hickory,15,1690645,3797
14313,Maple/Beech/Birch,30,116427,163
14316,Oak/Hickory,15,1690645,3797
14317,Oak/Hickory,16,1690645,3797
14318,Oak/Hickory,15,1690645,3797
14319,Oak/Hickory,16,1690645,3797
14321,Oak/Hickory,31,1690645,3797
14323,Oak/Hickory,46,1690645,3797
14324,Oak/Hickory,47,1690645,3797
14328,Oak/Hickory,30,1690645,3797
14329,Oak/Hickory,262,1690645,3797
14332,Oak/Hickory,110,1690645,3797
14332,Elm/Ash/Cottonwood,47,18885,248
14333,Elm/Ash/Cottonwood,13,18885,248
14339,Oak/Hickory,16,1690645,3797
14340,Oak/Hickory,15,1690645,3797
14343,Oak/Hickory,15,1690645,3797
14345,Oak/Hickory,16,1690645,3797
14346,Elm/Ash/Cottonwood,15,18885,248
14348,Oak/Hickory,32,1690645,3797
14349,Oak/Hickory,30,1690645,3797
14350,Oak/Hickory,15,1690645,3797
14353,Oak/Hickory,417,1690645,3797
14354,Oak/Hickory,16,1690645,3797
14355,Oak/Hickory,31,1690645,3797
14358,Oak/Hickory,17,1690645,3797
14359,Oak/Hickory,15,1690645,3797
14360,Oak/Hickory,16,1690645,3797
14362,Oak/Hickory,16,1690645,3797
14364,Oak/Hickory,16,1690645,3797
14365,Oak/Pine,15,95892,352
14365,Oak/Hickory,62,1690645,3797
14366,Oak/Hickory,5919,1690645,3797
14366,Oak/Gum/Cypress,6,57335,221
14367,Oak/Hickory,46,1690645,3797
14369,Oak/Hickory,78,1690645,3797
14370,Oak/Hickory,45,1690645,3797
14371,Oak/Hickory,31,1690645,3797
14379,Oak/Hickory,1,1690645,3797
14382,Oak/Hickory,16,1690645,3797
14382,Elm/Ash/Cottonwood,16,18885,248
14384,Elm/Ash/Cottonwood,30,18885,248
14389,Oak/Hickory,16,1690645,3797
14390,Oak/Hickory,263,1690645,3797
14391,Oak/Hickory,46,1690645,3797
14392,Oak/Hickory,1203,1690645,3797
14392,Elm/Ash/Cottonwood,107,18885,248
14396,Oak/Hickory,46,1690645,3797
14396,Oak/Gum/Cypress,15,57335,221
14397,Oak/Hickory,31,1690645,3797
14398,Oak/Hickory,62,1690645,3797
14399,Oak/Hickory,15,1690645,3797
14400,Oak/Hickory,15,1690645,3797
14401,Oak/Hickory,15,1690645,3797
14402,Oak/Hickory,15,1690645,3797
14403,Oak/Hickory,15,1690645,3797
14404,Oak/Hickory,15,1690645,3797
14406,Oak/Hickory,63,1690645,3797
14406,Elm/Ash/Cottonwood,16,18885,248
14407,Oak/Hickory,32,1690645,3797
14411,Oak/Hickory,181,1690645,3797
14412,Oak/Hickory,15,1690645,3797
14413,Oak/Hickory,170,1690645,3797
14413,Oak/Gum/Cypress,16,57335,221
14414,Oak/Pine,16,95892,352
14414,Oak/Hickory,672,1690645,3797
14414,Oak/Gum/Cypress,77,57335,221
14414,Elm/Ash/Cottonwood,201,18885,248
14415,Oak/Hickory,30,1690645,3797
14415,Elm/Ash/Cottonwood,78,18885,248
14417,Oak/Hickory,15,1690645,3797
14418,Oak/Hickory,15,1690645,3797
14419,Elm/Ash/Cottonwood,15,18885,248
14424,Oak/Hickory,47,1690645,3797
14428,Oak/Hickory,15,1690645,3797
14429,Oak/Hickory,1250,1690645,3797
14432,Oak/Hickory,93,1690645,3797
14433,Oak/Hickory,16,1690645,3797
14435,Elm/Ash/Cottonwood,16,18885,248
14437,Oak/Hickory,78,1690645,3797
14438,Oak/Hickory,16,1690645,3797
14439,Oak/Hickory,15,1690645,3797
14442,Oak/Hickory,92,1690645,3797
14444,Maple/Beech/Birch,15,116427,163
14447,Oak/Hickory,16,1690645,3797
14448,Oak/Hickory,31,1690645,3797
14452,Oak/Hickory,16,1690645,3797
14454,Loblolly/Shortleaf Pine,16,375404,818
14454,Oak/Pine,16,95892,352
14454,Oak/Hickory,323,1690645,3797
14455,Elm/Ash/Cottonwood,15,18885,248
14456,Elm/Ash/Cottonwood,47,18885,248
14457,Oak/Hickory,16,1690645,3797
14459,Elm/Ash/Cottonwood,14,18885,248
14461,Oak/Hickory,15,1690645,3797
14462,Oak/Hickory,31,1690645,3797
14466,Oak/Hickory,93,1690645,3797
14466,Elm/Ash/Cottonwood,31,18885,248
14468,Oak/Hickory,16,1690645,3797
14469,Oak/Hickory,15,1690645,3797
14470,Oak/Hickory,15,1690645,3797
14471,Oak/Hickory,16,1690645,3797
14476,Oak/Hickory,2206,1690645,3797
14477,Oak/Hickory,15,1690645,3797
14478,Oak/Hickory,15,1690645,3797
14479,Oak/Hickory,16,1690645,3797
14481,White/Red/Jack Pine,0,1989,15
14482,Oak/Hickory,16,1690645,3797
14483,Oak/Hickory,16,1690645,3797
14484,Oak/Hickory,16,1690645,3797
14486,Oak/Hickory,16,1690645,3797
14489,Oak/Hickory,16,1690645,3797
14492,Oak/Hickory,61,1690645,3797
14494,Oak/Hickory,16,1690645,3797
14495,Oak/Hickory,16,1690645,3797
14495,Elm/Ash/Cottonwood,16,18885,248
14496,Loblolly/Shortleaf Pine,15,375404,818
14496,Oak/Hickory,16,1690645,3797
14497,Oak/Hickory,15,1690645,3797
14498,Oak/Hickory,108,1690645,3797
14501,Oak/Hickory,16,1690645,3797
14503,Oak/Hickory,15,1690645,3797
14504,Oak/Hickory,31,1690645,3797
14505,Elm/Ash/Cottonwood,16,18885,248
14507,Oak/Hickory,16,1690645,3797
14509,White/Red/Jack Pine,15,1989,15
14509,Oak/Hickory,109,1690645,3797
14511,Oak/Hickory,46,1690645,3797
14512,Oak/Hickory,15,1690645,3797
14513,Oak/Hickory,280,1690645,3797
14513,Elm/Ash/Cottonwood,46,18885,248
14514,Oak/Hickory,171,1690645,3797
14515,Oak/Hickory,16,1690645,3797
14517,Oak/Hickory,16,1690645,3797
14518,Oak/Hickory,76,1690645,3797
14519,Oak/Hickory,15,1690645,3797
14520,Oak/Hickory,16,1690645,3797
14523,Oak/Hickory,15,1690645,3797
14524,Oak/Hickory,17,1690645,3797
14525,Oak/Pine,31,95892,352
14525,Oak/Hickory,154,1690645,3797
14526,Oak/Hickory,15,1690645,3797
14527,Oak/Hickory,31,1690645,3797
14528,Oak/Hickory,32,1690645,3797
14529,Oak/Hickory,16,1690645,3797
14530,Oak/Hickory,108,1690645,3797
14530,Elm/Ash/Cottonwood,16,18885,248
14531,Oak/Hickory,31,1690645,3797
14532,Oak/Hickory,15,1690645,3797
14534,Oak/Hickory,231,1690645,3797
14535,Oak/Hickory,45,1690645,3797
14535,Elm/Ash/Cottonwood,30,18885,248
14537,Oak/Hickory,46,1690645,3797
14539,Oak/Hickory,606,1690645,3797
14542,Oak/Hickory,107,1690645,3797
14543,Elm/Ash/Cottonwood,15,18885,248
14544,Oak/Hickory,15,1690645,3797
14545,Oak/Hickory,232,1690645,3797
14546,Oak/Hickory,15,1690645,3797
14547,Oak/Hickory,15,1690645,3797
14549,Oak/Hickory,47,1690645,3797
14550,Oak/Hickory,16,1690645,3797
14551,Oak/Hickory,15,1690645,3797
14554,Oak/Hickory,156,1690645,3797
14555,Oak/Hickory,77,1690645,3797
14557,Oak/Hickory,16,1690645,3797
14558,Oak/Hickory,15,1690645,3797
14559,Oak/Hickory,31,1690645,3797
14560,Oak/Hickory,61,1690645,3797
14561,Oak/Hickory,15,1690645,3797
14565,Oak/Hickory,17,1690645,3797
14567,Oak/Hickory,63,1690645,3797
14568,Oak/Hickory,16,1690645,3797
14573,Oak/Hickory,63,1690645,3797
14574,Oak/Hickory,30,1690645,3797
14576,Oak/Hickory,47,1690645,3797
14577,Oak/Hickory,61,1690645,3797
14581,Oak/Hickory,15,1690645,3797
14582,Oak/Hickory,14,1690645,3797
14589,Oak/Hickory,15,1690645,3797
14591,Oak/Hickory,31,1690645,3797
14592,Oak/Hickory,16,1690645,3797
14597,Oak/Hickory,77,1690645,3797
14598,Oak/Hickory,31,1690645,3797
14599,Oak/Hickory,32,1690645,3797
14601,Oak/Hickory,15,1690645,3797
14602,Oak/Hickory,15,1690645,3797
14605,Oak/Hickory,31,1690645,3797
14605,Elm/Ash/Cottonwood,16,18885,248
14607,Elm/Ash/Cottonwood,15,18885,248
14608,Oak/Hickory,94,1690645,3797
14609,Oak/Hickory,31,1690645,3797
14610,Oak/Hickory,15,1690645,3797
14613,Oak/Hickory,16,1690645,3797
14615,Oak/Hickory,16,1690645,3797
14616,Oak/Hickory,16,1690645,3797
14618,Oak/Hickory,15,1690645,3797
14620,Oak/Hickory,15,1690645,3797
14622,Oak/Hickory,31,1690645,3797
14624,Oak/Hickory,15,1690645,3797
14625,Oak/Hickory,47,1690645,3797
14627,Oak/Hickory,17,1690645,3797
14630,Oak/Hickory,263,1690645,3797
14631,Oak/Hickory,47,1690645,3797
14634,Oak/Hickory,47,1690645,3797
14635,Oak/Hickory,31,1690645,3797
14636,Oak/Hickory,16,1690645,3797
14637,Oak/Hickory,47,1690645,3797
14638,Oak/Hickory,156,1690645,3797
14639,Oak/Hickory,31,1690645,3797
14642,Oak/Hickory,63,1690645,3797
14643,Oak/Hickory,122,1690645,3797
14643,Elm/Ash/Cottonwood,61,18885,248
14644,Oak/Hickory,201,1690645,3797
14645,Oak/Hickory,93,1690645,3797
14646,Oak/Hickory,15,1690645,3797
14647,Loblolly/Shortleaf Pine,16,375404,818
14652,Oak/Hickory,121,1690645,3797
14653,Oak/Hickory,155,1690645,3797
14654,Oak/Hickory,30,1690645,3797
14655,Oak/Hickory,1016,1690645,3797
14656,Loblolly/Shortleaf Pine,45,375404,818
14656,Oak/Hickory,31,1690645,3797
14660,Pinyon/Juniper,16,283,7
14660,Oak/Pine,61,95892,352
14660,Oak/Hickory,6677,1690645,3797
14661,Oak/Hickory,264,1690645,3797
14663,Oak/Hickory,15,1690645,3797
14664,Oak/Hickory,46,1690645,3797
14670,Oak/Hickory,122,1690645,3797
14671,Oak/Hickory,16,1690645,3797
14674,Oak/Hickory,248,1690645,3797
14675,Oak/Hickory,15,1690645,3797
14676,Oak/Hickory,48,1690645,3797
14677,Oak/Hickory,16,1690645,3797
14678,Oak/Hickory,63,1690645,3797
14682,Oak/Hickory,94,1690645,3797
14683,Oak/Hickory,15,1690645,3797
14684,Oak/Hickory,14,1690645,3797
14686,Oak/Hickory,16,1690645,3797
14688,Oak/Hickory,31,1690645,3797
14690,Oak/Hickory,15,1690645,3797
14691,Oak/Hickory,15,1690645,3797
14692,Oak/Hickory,62,1690645,3797
14693,Oak/Hickory,62,1690645,3797
14693,Elm/Ash/Cottonwood,106,18885,248
14694,Oak/Hickory,246,1690645,3797
14694,Oak/Gum/Cypress,15,57335,221
14694,Elm/Ash/Cottonwood,93,18885,248
14695,Oak/Hickory,15,1690645,3797
14696,Oak/Hickory,200,1690645,3797
14697,Oak/Hickory,307,1690645,3797
14697,Oak/Gum/Cypress,15,57335,221
14698,Oak/Hickory,31,1690645,3797
14700,Oak/Hickory,216,1690645,3797
14701,Oak/Hickory,30,1690645,3797
14702,Oak/Hickory,16,1690645,3797
14703,Oak/Hickory,170,1690645,3797
14704,Oak/Hickory,15,1690645,3797
14705,Oak/Hickory,15,1690645,3797
14706,Oak/Hickory,634,1690645,3797
14706,Elm/Ash/Cottonwood,15,18885,248
14708,Oak/Hickory,139,1690645,3797
14709,Oak/Hickory,15,1690645,3797
14710,Oak/Hickory,31,1690645,3797
14713,Oak/Hickory,15,1690645,3797
14714,Oak/Hickory,16,1690645,3797
14715,Oak/Hickory,16,1690645,3797
14717,Oak/Hickory,16,1690645,3797
14724,Oak/Hickory,1772,1690645,3797
14726,Oak/Hickory,15,1690645,3797
14727,Oak/Hickory,31,1690645,3797
14728,Oak/Hickory,30,1690645,3797
14729,Oak/Hickory,15,1690645,3797
14730,Oak/Hickory,48,1690645,3797
14731,Oak/Hickory,123,1690645,3797
14732,Oak/Hickory,26,1690645,3797
14732,Elm/Ash/Cottonwood,25,18885,248
14734,Oak/Hickory,15,1690645,3797
14737,Oak/Hickory,15,1690645,3797
14739,Oak/Hickory,31,1690645,3797
14741,Oak/Hickory,151,1690645,3797
14742,Oak/Hickory,15,1690645,3797
14743,Oak/Hickory,31,1690645,3797
14745,Oak/Hickory,15,1690645,3797
14746,Oak/Hickory,16,1690645,3797
14747,Oak/Hickory,75,1690645,3797
14748,Oak/Hickory,47,1690645,3797
14749,Oak/Hickory,15,1690645,3797
14751,Oak/Hickory,5057,1690645,3797
14751,Maple/Beech/Birch,45,116427,163
14752,Oak/Hickory,16,1690645,3797
14753,Oak/Hickory,15,1690645,3797
14755,Oak/Hickory,47,1690645,3797
14756,Oak/Hickory,45,1690645,3797
14758,Oak/Hickory,15,1690645,3797
14763,Oak/Hickory,15,1690645,3797
14764,Oak/Hickory,15,1690645,3797
14765,Oak/Hickory,32,1690645,3797
14766,Oak/Hickory,31,1690645,3797
14769,Oak/Hickory,15,1690645,3797
14770,Oak/Hickory,15,1690645,3797
14774,Oak/Hickory,15,1690645,3797
14776,Oak/Hickory,31,1690645,3797
14777,Oak/Hickory,171,1690645,3797
14782,Oak/Hickory,31,1690645,3797
14783,Oak/Hickory,386,1690645,3797
14784,Oak/Hickory,31,1690645,3797
14785,Oak/Hickory,31,1690645,3797
14786,Oak/Hickory,4015,1690645,3797
14788,Oak/Hickory,15,1690645,3797
14790,Elm/Ash/Cottonwood,14,18885,248
14794,Oak/Hickory,16,1690645,3797
14795,Oak/Hickory,16,1690645,3797
14796,Oak/Hickory,16,1690645,3797
14799,Oak/Hickory,31,1690645,3797
14801,Oak/Hickory,197,1690645,3797
14804,Oak/Hickory,16,1690645,3797
14805,Oak/Hickory,216,1690645,3797
14806,Oak/Hickory,107,1690645,3797
14807,Oak/Hickory,32,1690645,3797
14808,Oak/Hickory,32,1690645,3797
14810,Oak/Hickory,1681,1690645,3797
14812,Oak/Hickory,47,1690645,3797
14814,Oak/Hickory,46,1690645,3797
14816,Oak/Hickory,30,1690645,3797
14819,Oak/Hickory,15,1690645,3797
14824,Oak/Hickory,16,1690645,3797
14826,Oak/Hickory,139,1690645,3797
14830,Oak/Hickory,31,1690645,3797
14831,Oak/Hickory,46,1690645,3797
14832,Oak/Hickory,46,1690645,3797
14833,Oak/Hickory,199,1690645,3797
14834,Oak/Hickory,15,1690645,3797
14836,Oak/Hickory,32,1690645,3797
14837,Oak/Hickory,16,1690645,3797
14843,Oak/Hickory,15,1690645,3797
14845,Oak/Hickory,31,1690645,3797
14849,Oak/Hickory,62,1690645,3797
14851,Oak/Hickory,46,1690645,3797
14853,Oak/Hickory,30,1690645,3797
14854,Oak/Hickory,62,1690645,3797
14857,Maple/Beech/Birch,15,116427,163
14858,Oak/Hickory,169,1690645,3797
14862,Oak/Hickory,16,1690645,3797
14863,Oak/Hickory,527,1690645,3797
14864,Oak/Hickory,139,1690645,3797
14867,Oak/Hickory,15,1690645,3797
14868,Oak/Hickory,30,1690645,3797
14870,Oak/Hickory,16,1690645,3797
14870,Elm/Ash/Cottonwood,29,18885,248
14872,Oak/Hickory,15,1690645,3797
14877,Oak/Hickory,15,1690645,3797
14878,Oak/Hickory,31,1690645,3797
14881,Oak/Hickory,138,1690645,3797
14881,Elm/Ash/Cottonwood,32,18885,248
14883,Oak/Hickory,31,1690645,3797
14885,Oak/Hickory,15,1690645,3797
14893,Elm/Ash/Cottonwood,16,18885,248
14893,Maple/Beech/Birch,15,116427,163
14894,Oak/Hickory,15,1690645,3797
14896,Oak/Hickory,419,1690645,3797
14897,Oak/Hickory,16,1690645,3797
14898,Oak/Hickory,47,1690645,3797
14898,Elm/Ash/Cottonwood,16,18885,248
14899,Oak/Hickory,46,1690645,3797
14900,Oak/Hickory,16,1690645,3797
14901,Oak/Hickory,16,1690645,3797
14905,Oak/Hickory,416,1690645,3797
14906,Oak/Hickory,31,1690645,3797
14911,Oak/Hickory,15,1690645,3797
14913,Oak/Hickory,30,1690645,3797
14914,Oak/Hickory,4932,1690645,3797
14914,Maple/Beech/Birch,16,116427,163
14918,Oak/Hickory,46,1690645,3797
14920,Oak/Hickory,94,1690645,3797
14921,Oak/Hickory,94,1690645,3797
14923,Oak/Hickory,47,1690645,3797
14924,Oak/Hickory,32,1690645,3797
14925,Elm/Ash/Cottonwood,16,18885,248
14927,Oak/Hickory,47,1690645,3797
14928,Oak/Hickory,308,1690645,3797
14929,Oak/Hickory,16,1690645,3797
14931,Oak/Hickory,15,1690645,3797
14935,Oak/Hickory,76,1690645,3797
14937,Oak/Hickory,16,1690645,3797
14940,Oak/Hickory,31,1690645,3797
14941,Loblolly/Shortleaf Pine,30,375404,818
14941,Oak/Hickory,543,1690645,3797
14941,Oak/Gum/Cypress,17,57335,221
14941,Elm/Ash/Cottonwood,278,18885,248
14947,Oak/Hickory,416,1690645,3797
14949,Oak/Hickory,32,1690645,3797
14950,Oak/Hickory,46,1690645,3797
14951,Oak/Hickory,68,1690645,3797
14951,Elm/Ash/Cottonwood,134,18885,248
14953,Oak/Hickory,16,1690645,3797
14956,Oak/Pine,16,95892,352
14956,Oak/Hickory,46,1690645,3797
14957,Oak/Hickory,418,1690645,3797
14961,Oak/Hickory,16,1690645,3797
14967,Oak/Hickory,75,1690645,3797
14969,Oak/Hickory,15,1690645,3797
14972,Oak/Hickory,16,1690645,3797
14973,Oak/Hickory,16,1690645,3797
14976,Oak/Hickory,31,1690645,3797
14977,Oak/Hickory,15,1690645,3797
14984,Maple/Beech/Birch,15,116427,163
14985,Oak/Hickory,16,1690645,3797
14986,Oak/Hickory,140,1690645,3797
14988,Oak/Hickory,15,1690645,3797
14993,Oak/Hickory,31,1690645,3797
14996,Oak/Hickory,15,1690645,3797
14997,Oak/Hickory,15,1690645,3797
14999,Oak/Hickory,30,1690645,3797
14999,Elm/Ash/Cottonwood,16,18885,248
15000,Oak/Hickory,16,1690645,3797
15001,Oak/Hickory,46,1690645,3797
15003,Oak/Hickory,431,1690645,3797
15004,Oak/Hickory,16,1690645,3797
15007,Oak/Hickory,32,1690645,3797
15010,Oak/Hickory,30,1690645,3797
15012,Oak/Hickory,16,1690645,3797
15015,Oak/Hickory,47,1690645,3797
15016,Oak/Hickory,155,1690645,3797
15018,Oak/Hickory,15,1690645,3797
15021,Oak/Hickory,31,1690645,3797
15023,Pinyon/Juniper,15,283,7
15023,Oak/Hickory,2192,1690645,3797
15027,Oak/Hickory,62,1690645,3797
15028,Oak/Hickory,572,1690645,3797
15032,Oak/Hickory,15,1690645,3797
15033,Oak/Hickory,15,1690645,3797
15035,Oak/Hickory,16,1690645,3797
15036,Oak/Hickory,15,1690645,3797
15039,Oak/Hickory,16,1690645,3797
15039,Elm/Ash/Cottonwood,14,18885,248
15041,Oak/Hickory,15,1690645,3797
15041,Elm/Ash/Cottonwood,15,18885,248
15044,Oak/Hickory,15,1690645,3797
15048,Oak/Hickory,47,1690645,3797
15051,Oak/Hickory,15,1690645,3797
15052,Oak/Hickory,16,1690645,3797
15053,Oak/Hickory,31,1690645,3797
15054,Oak/Hickory,139,1690645,3797
15055,Loblolly/Shortleaf Pine,15,375404,818
15055,Elm/Ash/Cottonwood,16,18885,248
15056,Oak/Hickory,15,1690645,3797
15057,Oak/Hickory,47,1690645,3797
15060,Oak/Hickory,124,1690645,3797
15065,Oak/Hickory,15,1690645,3797
15067,Oak/Hickory,78,1690645,3797
15071,Oak/Pine,16,95892,352
15071,Oak/Hickory,15,1690645,3797
15079,Oak/Hickory,108,1690645,3797
15084,Oak/Hickory,31,1690645,3797
15085,Oak/Hickory,276,1690645,3797
15086,Oak/Hickory,16,1690645,3797
15087,Oak/Hickory,61,1690645,3797
15089,Oak/Hickory,61,1690645,3797
15090,Oak/Hickory,123,1690645,3797
15092,Oak/Hickory,61,1690645,3797
15092,Elm/Ash/Cottonwood,62,18885,248
15095,Oak/Hickory,94,1690645,3797
15098,Oak/Hickory,185,1690645,3797
15099,Oak/Hickory,15,1690645,3797
15100,Oak/Hickory,15,1690645,3797
15101,Oak/Hickory,31,1690645,3797
15103,Oak/Hickory,183,1690645,3797
15105,Oak/Hickory,31,1690645,3797
15106,Oak/Hickory,308,1690645,3797
15109,Oak/Hickory,16,1690645,3797
15111,Oak/Hickory,15,1690645,3797
15112,Loblolly/Shortleaf Pine,109,375404,818
15112,Oak/Hickory,497,1690645,3797
15113,Oak/Hickory,16,1690645,3797
15114,Oak/Hickory,15,1690645,3797
15115,Oak/Hickory,31,1690645,3797
15118,Oak/Hickory,356,1690645,3797
15119,Oak/Hickory,15,1690645,3797
15121,Oak/Hickory,543,1690645,3797
15126,Oak/Hickory,16,1690645,3797
15127,Oak/Hickory,30,1690645,3797
15128,Oak/Hickory,30,1690645,3797
15129,Oak/Hickory,79,1690645,3797
15131,Oak/Hickory,1268,1690645,3797
15132,Elm/Ash/Cottonwood,15,18885,248
15133,Oak/Hickory,15,1690645,3797
15135,Oak/Hickory,15,1690645,3797
15136,Oak/Hickory,1372,1690645,3797
15137,Oak/Hickory,16,1690645,3797
15138,Oak/Hickory,16,1690645,3797
15140,Oak/Hickory,15,1690645,3797
15141,Oak/Hickory,122,1690645,3797
15142,Oak/Hickory,15,1690645,3797
15145,Oak/Hickory,31,1690645,3797
15146,Loblolly/Shortleaf Pine,293,375404,818
15146,Oak/Pine,140,95892,352
15146,Oak/Hickory,1937,1690645,3797
15149,Oak/Hickory,15,1690645,3797
15155,Oak/Hickory,357,1690645,3797
15156,Oak/Hickory,15,1690645,3797
15157,Oak/Hickory,15,1690645,3797
15159,Oak/Hickory,15,1690645,3797
15159,Elm/Ash/Cottonwood,16,18885,248
15162,Oak/Hickory,16,1690645,3797
15163,Oak/Hickory,15,1690645,3797
15167,Oak/Hickory,1189,1690645,3797
15168,Oak/Hickory,16,1690645,3797
15171,Oak/Hickory,30,1690645,3797
15173,Oak/Hickory,15,1690645,3797
15174,Oak/Hickory,15,1690645,3797
15175,Oak/Hickory,46,1690645,3797
15176,Oak/Hickory,620,1690645,3797
