patch_id,FIA_Forest_Type,patch_acres,acres,num_patches
19744,Loblolly Pine,15,357234,750
19752,Mixed Upland Hardwoods,16,949111,3291
19753,Loblolly Pine,15,357234,750
19753,Mixed Upland Hardwoods,47,949111,3291
19754,Loblolly Pine,184,357234,750
19754,Mixed Upland Hardwoods,684,949111,3291
19754,Baldcypress / Water Tupelo,15,8150,30
19758,Mixed Upland Hardwoods,16,949111,3291
19760,Mixed Upland Hardwoods,30,949111,3291
19768,Loblolly Pine,31,357234,750
19769,Loblolly Pine,30,357234,750
19770,Mixed Upland Hardwoods,17,949111,3291
19781,Mixed Upland Hardwoods,15,949111,3291
19792,Loblolly Pine,15,357234,750
19792,Mixed Upland Hardwoods,16,949111,3291
19796,Mixed Upland Hardwoods,77,949111,3291
19797,Loblolly Pine,15,357234,750
19797,Mixed Upland Hardwoods,14,949111,3291
19798,Loblolly Pine,53,357234,750
19798,Loblolly Pine / Hardwood,105,73453,269
19798,Mixed Upland Hardwoods,519,949111,3291
19800,Loblolly Pine,15,357234,750
19803,Mixed Upland Hardwoods,15,949111,3291
19809,Virginia Pine / Southern Red Oak,16,19632,66
19813,Loblolly Pine,16,357234,750
19816,Mixed Upland Hardwoods,16,949111,3291
19819,Mixed Upland Hardwoods,15,949111,3291
19820,Loblolly Pine,15,357234,750
19820,Mixed Upland Hardwoods,15,949111,3291
19829,Mixed Upland Hardwoods,17,949111,3291
19829,Black Ash / American Elm / Red Maple,15,6349,106
19834,Sweetgum / Nuttall Oak / Willow Oak,16,21784,138
19836,Mixed Upland Hardwoods,60,949111,3291
19837,Loblolly Pine,15,357234,750
19837,Mixed Upland Hardwoods,31,949111,3291
19838,Loblolly Pine,15,357234,750
19838,Mixed Upland Hardwoods,15,949111,3291
19840,Mixed Upland Hardwoods,15,949111,3291
19847,Mixed Upland Hardwoods,15,949111,3291
19850,Loblolly Pine,1436,357234,750
19850,Loblolly Pine / Hardwood,48,73453,269
19866,Mixed Upland Hardwoods,15,949111,3291
19874,Mixed Upland Hardwoods,124,949111,3291
19878,Mixed Upland Hardwoods,16,949111,3291
19891,Sweetgum / Nuttall Oak / Willow Oak,15,21784,138
19897,Mixed Upland Hardwoods,16,949111,3291
19898,Red Maple / Upland,15,584,18
19902,Loblolly Pine,31,357234,750
19902,Mixed Upland Hardwoods,92,949111,3291
19903,Loblolly Pine,17,357234,750
19908,Loblolly Pine,16,357234,750
19915,Mixed Upland Hardwoods,16,949111,3291
19916,Mixed Upland Hardwoods,31,949111,3291
19919,White Oak,16,9348,53
19920,White Oak,16,9348,53
19920,Mixed Upland Hardwoods,15,949111,3291
19932,Loblolly Pine,31,357234,750
19932,Mixed Upland Hardwoods,76,949111,3291
19934,Loblolly Pine,33,357234,750
19934,Mixed Upland Hardwoods,137,949111,3291
19935,Loblolly Pine,93,357234,750
19935,Mixed Upland Hardwoods,138,949111,3291
19937,Mixed Upland Hardwoods,16,949111,3291
19941,Mixed Upland Hardwoods,16,949111,3291
19941,Black Cherry,16,77569,93
19942,Mixed Upland Hardwoods,16,949111,3291
19944,Mixed Upland Hardwoods,76,949111,3291
19945,Loblolly Pine,15,357234,750
19945,Mixed Upland Hardwoods,17,949111,3291
19947,Mixed Upland Hardwoods,16,949111,3291
19948,Mixed Upland Hardwoods,16,949111,3291
19949,Mixed Upland Hardwoods,16,949111,3291
19954,Mixed Upland Hardwoods,16,949111,3291
19960,Mixed Upland Hardwoods,15,949111,3291
19962,Mixed Upland Hardwoods,15,949111,3291
19973,Loblolly Pine,17,357234,750
19973,Mixed Upland Hardwoods,15,949111,3291
19976,Loblolly Pine,71,357234,750
19979,Mixed Upland Hardwoods,16,949111,3291
19980,Mixed Upland Hardwoods,30,949111,3291
19983,Loblolly Pine,15,357234,750
19990,Mixed Upland Hardwoods,76,949111,3291
19991,Sweetgum / Nuttall Oak / Willow Oak,14,21784,138
20001,Mixed Upland Hardwoods,16,949111,3291
20003,Mixed Upland Hardwoods,16,949111,3291
20005,Loblolly Pine,30,357234,750
20007,Mixed Upland Hardwoods,31,949111,3291
20019,Loblolly Pine,15,357234,750
20021,Virginia Pine / Southern Red Oak,15,19632,66
20022,Loblolly Pine,61,357234,750
20025,Loblolly Pine,63,357234,750
20026,Mixed Upland Hardwoods,31,949111,3291
20027,Loblolly Pine,15,357234,750
20029,Mixed Upland Hardwoods,92,949111,3291
20032,Loblolly Pine,15,357234,750
20034,Mixed Upland Hardwoods,15,949111,3291
20037,Mixed Upland Hardwoods,15,949111,3291
20038,Loblolly Pine,31,357234,750
20040,Loblolly Pine,15,357234,750
20042,Mixed Upland Hardwoods,16,949111,3291
20050,Sweetgum / Nuttall Oak / Willow Oak,16,21784,138
20051,Mixed Upland Hardwoods,91,949111,3291
20053,Loblolly Pine,30,357234,750
20053,Mixed Upland Hardwoods,81,949111,3291
20054,Loblolly Pine / Hardwood,16,73453,269
20059,Mixed Upland Hardwoods,16,949111,3291
20062,Mixed Upland Hardwoods,15,949111,3291
20064,Mixed Upland Hardwoods,31,949111,3291
20068,Mixed Upland Hardwoods,17,949111,3291
20071,Mixed Upland Hardwoods,264,949111,3291
20072,Loblolly Pine / Hardwood,16,73453,269
20072,Mixed Upland Hardwoods,16,949111,3291
20073,Mixed Upland Hardwoods,16,949111,3291
20074,Loblolly Pine,32,357234,750
20076,Loblolly Pine,896,357234,750
20076,Loblolly Pine / Hardwood,77,73453,269
20076,Mixed Upland Hardwoods,417,949111,3291
20076,Sweetgum / Nuttall Oak / Willow Oak,31,21784,138
20077,Loblolly Pine,24823,357234,750
20077,Loblolly Pine / Hardwood,1000,73453,269
20077,Sassafras / Persimmon,61,1204,15
20077,Sweetgum / Yellow-poplar,16,512092,300
20077,Mixed Upland Hardwoods,9544,949111,3291
20077,Swamp Chestnut Oak / Cherrybark Oak,169,2256,18
20077,Baldcypress / Water Tupelo,44,8150,30
20077,Sweetbay / Swamp Tupelo / Red Maple,806,25145,65
20079,Loblolly Pine,16,357234,750
20080,Sycamore / Pecan / American Elm,15,7296,88
20081,Mixed Upland Hardwoods,16,949111,3291
20088,Mixed Upland Hardwoods,16,949111,3291
20088,Sweetbay / Swamp Tupelo / Red Maple,15,25145,65
20089,Mixed Upland Hardwoods,138,949111,3291
20091,Sweetbay / Swamp Tupelo / Red Maple,16,25145,65
20099,Mixed Upland Hardwoods,15,949111,3291
20101,Mixed Upland Hardwoods,15,949111,3291
20107,Mixed Upland Hardwoods,16,949111,3291
20108,Mixed Upland Hardwoods,31,949111,3291
20110,Sweetbay / Swamp Tupelo / Red Maple,15,25145,65
20111,Loblolly Pine,26,357234,750
20111,Mixed Upland Hardwoods,30,949111,3291
20112,Mixed Upland Hardwoods,16,949111,3291
20114,Loblolly Pine,16,357234,750
20115,Loblolly Pine,15,357234,750
20115,Mixed Upland Hardwoods,106,949111,3291
20117,Loblolly Pine,45,357234,750
20117,Sweetbay / Swamp Tupelo / Red Maple,15,25145,65
20118,Mixed Upland Hardwoods,30,949111,3291
20120,Mixed Upland Hardwoods,16,949111,3291
20122,Mixed Upland Hardwoods,15,949111,3291
20122,Sweetbay / Swamp Tupelo / Red Maple,34,25145,65
20123,Loblolly Pine,76,357234,750
20123,Mixed Upland Hardwoods,122,949111,3291
20125,Mixed Upland Hardwoods,62,949111,3291
20126,Loblolly Pine,453,357234,750
20126,Mixed Upland Hardwoods,197,949111,3291
20127,Mixed Upland Hardwoods,15,949111,3291
20128,Mixed Upland Hardwoods,11,949111,3291
20131,Loblolly Pine,76,357234,750
20132,Loblolly Pine / Hardwood,16,73453,269
20137,Loblolly Pine,126,357234,750
20139,Mixed Upland Hardwoods,48,949111,3291
20139,Sweetbay / Swamp Tupelo / Red Maple,30,25145,65
20140,Mixed Upland Hardwoods,16,949111,3291
20141,Mixed Upland Hardwoods,45,949111,3291
20142,Mixed Upland Hardwoods,15,949111,3291
20145,Loblolly Pine,78,357234,750
20145,Mixed Upland Hardwoods,16,949111,3291
20146,Mixed Upland Hardwoods,16,949111,3291
20148,Mixed Upland Hardwoods,15,949111,3291
20149,Loblolly Pine,46,357234,750
20149,Mixed Upland Hardwoods,31,949111,3291
20151,Loblolly Pine,137,357234,750
20151,Mixed Upland Hardwoods,156,949111,3291
20152,Loblolly Pine,15,357234,750
20152,Mixed Upland Hardwoods,16,949111,3291
20153,Loblolly Pine,141,357234,750
20153,Mixed Upland Hardwoods,153,949111,3291
20154,Loblolly Pine,47,357234,750
20155,Mixed Upland Hardwoods,15,949111,3291
20157,Mixed Upland Hardwoods,61,949111,3291
20158,Mixed Upland Hardwoods,16,949111,3291
20159,Loblolly Pine,48,357234,750
20159,Mixed Upland Hardwoods,140,949111,3291
20160,Loblolly Pine,15,357234,750
20162,Loblolly Pine,15,357234,750
20163,Mixed Upland Hardwoods,15,949111,3291
20164,Mixed Upland Hardwoods,93,949111,3291
20166,Loblolly Pine,216,357234,750
20166,Mixed Upland Hardwoods,139,949111,3291
20167,Loblolly Pine,15,357234,750
20168,Loblolly Pine,76,357234,750
20168,Mixed Upland Hardwoods,64,949111,3291
20170,Loblolly Pine,61,357234,750
20171,Loblolly Pine,30,357234,750
20173,Loblolly Pine,15,357234,750
20173,Mixed Upland Hardwoods,31,949111,3291
20174,Loblolly Pine,63,357234,750
20174,Mixed Upland Hardwoods,108,949111,3291
20175,Loblolly Pine,30,357234,750
20176,Mixed Upland Hardwoods,31,949111,3291
20177,Loblolly Pine,15,357234,750
20180,Mixed Upland Hardwoods,31,949111,3291
20182,Loblolly Pine,16,357234,750
20182,Mixed Upland Hardwoods,45,949111,3291
20185,Loblolly Pine,45,357234,750
20188,Mixed Upland Hardwoods,46,949111,3291
20192,Loblolly Pine,16,357234,750
20193,Mixed Upland Hardwoods,15,949111,3291
20196,Mixed Upland Hardwoods,14,949111,3291
20197,Virginia Pine / Southern Red Oak,15,19632,66
20198,Loblolly Pine,16,357234,750
20200,Loblolly Pine,16,357234,750
20201,Mixed Upland Hardwoods,16,949111,3291
20202,Mixed Upland Hardwoods,31,949111,3291
20202,Sweetbay / Swamp Tupelo / Red Maple,15,25145,65
20204,Loblolly Pine,16,357234,750
20204,Mixed Upland Hardwoods,279,949111,3291
20205,Loblolly Pine,883,357234,750
20205,Mixed Upland Hardwoods,427,949111,3291
20206,Loblolly Pine,62,357234,750
20208,Mixed Upland Hardwoods,17,949111,3291
20210,Mixed Upland Hardwoods,30,949111,3291
20211,Loblolly Pine,15,357234,750
20212,Mixed Upland Hardwoods,15,949111,3291
20214,Loblolly Pine,15,357234,750
20215,Loblolly Pine,16,357234,750
20216,Mixed Upland Hardwoods,31,949111,3291
20218,Mixed Upland Hardwoods,16,949111,3291
20219,Mixed Upland Hardwoods,31,949111,3291
20220,Loblolly Pine,15,357234,750
20221,Mixed Upland Hardwoods,15,949111,3291
20222,Mixed Upland Hardwoods,30,949111,3291
20224,Mixed Upland Hardwoods,17,949111,3291
20226,Mixed Upland Hardwoods,46,949111,3291
20227,Loblolly Pine,94,357234,750
20227,Mixed Upland Hardwoods,30,949111,3291
20228,Loblolly Pine,16,357234,750
20231,Loblolly Pine,31,357234,750
20231,Loblolly Pine / Hardwood,15,73453,269
20231,Mixed Upland Hardwoods,17,949111,3291
20232,Mixed Upland Hardwoods,46,949111,3291
20233,Loblolly Pine,17,357234,750
20234,Loblolly Pine,15,357234,750
20235,Mixed Upland Hardwoods,15,949111,3291
20236,Mixed Upland Hardwoods,62,949111,3291
20238,Loblolly Pine / Hardwood,15,73453,269
20239,Loblolly Pine,16,357234,750
20240,Mixed Upland Hardwoods,16,949111,3291
20241,Loblolly Pine,15,357234,750
20243,Loblolly Pine,357,357234,750
20243,Loblolly Pine / Hardwood,61,73453,269
20243,Baldcypress / Water Tupelo,17,8150,30
20243,Sweetbay / Swamp Tupelo / Red Maple,46,25145,65
20246,Loblolly Pine,372,357234,750
20246,Mixed Upland Hardwoods,525,949111,3291
20248,Mixed Upland Hardwoods,17,949111,3291
20249,Mixed Upland Hardwoods,34,949111,3291
20251,Loblolly Pine,31,357234,750
20251,Loblolly Pine / Hardwood,15,73453,269
20251,Mixed Upland Hardwoods,78,949111,3291
20252,Loblolly Pine,153,357234,750
20252,Loblolly Pine / Hardwood,45,73453,269
20252,Mixed Upland Hardwoods,202,949111,3291
20252,Swamp Chestnut Oak / Cherrybark Oak,31,2256,18
20253,Mixed Upland Hardwoods,16,949111,3291
20255,Mixed Upland Hardwoods,16,949111,3291
20259,Loblolly Pine,30,357234,750
20259,Mixed Upland Hardwoods,30,949111,3291
20260,Loblolly Pine,17,357234,750
20261,Loblolly Pine,92,357234,750
20264,Loblolly Pine,33,357234,750
20265,Mixed Upland Hardwoods,16,949111,3291
20267,Loblolly Pine,15,357234,750
20270,Loblolly Pine,15,357234,750
20271,Loblolly Pine,1373,357234,750
20271,Loblolly Pine / Hardwood,266,73453,269
20271,Mixed Upland Hardwoods,1014,949111,3291
20271,Sweetgum / Nuttall Oak / Willow Oak,16,21784,138
20272,Loblolly Pine,16,357234,750
20275,Loblolly Pine,16,357234,750
20277,Loblolly Pine,15,357234,750
20278,Mixed Upland Hardwoods,15,949111,3291
20280,Mixed Upland Hardwoods,46,949111,3291
20281,Loblolly Pine,15,357234,750
20281,Mixed Upland Hardwoods,16,949111,3291
20282,Loblolly Pine,30,357234,750
20283,Loblolly Pine,16,357234,750
20283,Mixed Upland Hardwoods,79,949111,3291
20287,Loblolly Pine,16,357234,750
20288,Loblolly Pine,17,357234,750
20289,Mixed Upland Hardwoods,16,949111,3291
20291,Loblolly Pine,92,357234,750
20291,Loblolly Pine / Hardwood,15,73453,269
20292,Mixed Upland Hardwoods,15,949111,3291
20298,Mixed Upland Hardwoods,16,949111,3291
20299,Loblolly Pine,61,357234,750
20299,Yellow-poplar / White Oak / Red Oak,30,16541,139
20299,Mixed Upland Hardwoods,155,949111,3291
20305,Mixed Upland Hardwoods,15,949111,3291
20306,Loblolly Pine,352,357234,750
20311,Mixed Upland Hardwoods,17,949111,3291
20313,Loblolly Pine,15,357234,750
20314,Mixed Upland Hardwoods,187,949111,3291
20315,Loblolly Pine,16,357234,750
20317,Loblolly Pine,15,357234,750
20319,Loblolly Pine,14,357234,750
20320,Loblolly Pine,15,357234,750
20321,Loblolly Pine,60,357234,750
20321,Mixed Upland Hardwoods,171,949111,3291
20321,Sweetbay / Swamp Tupelo / Red Maple,16,25145,65
20323,Mixed Upland Hardwoods,15,949111,3291
20323,Sweetbay / Swamp Tupelo / Red Maple,16,25145,65
20324,Loblolly Pine / Hardwood,16,73453,269
20324,Mixed Upland Hardwoods,30,949111,3291
20325,Mixed Upland Hardwoods,15,949111,3291
20329,Loblolly Pine,16,357234,750
20329,Loblolly Pine / Hardwood,15,73453,269
20329,Mixed Upland Hardwoods,15,949111,3291
20330,Loblolly Pine,31,357234,750
20332,Loblolly Pine,61,357234,750
20332,Mixed Upland Hardwoods,30,949111,3291
20334,Loblolly Pine,16,357234,750
20335,Loblolly Pine / Hardwood,17,73453,269
20336,Mixed Upland Hardwoods,15,949111,3291
20337,Loblolly Pine,14,357234,750
20337,Sweetbay / Swamp Tupelo / Red Maple,47,25145,65
20339,Loblolly Pine,17,357234,750
20339,Mixed Upland Hardwoods,15,949111,3291
20340,Loblolly Pine / Hardwood,31,73453,269
20341,Loblolly Pine / Hardwood,15,73453,269
20344,Loblolly Pine,152,357234,750
20344,Mixed Upland Hardwoods,45,949111,3291
20344,Baldcypress / Water Tupelo,33,8150,30
20344,Sweetbay / Swamp Tupelo / Red Maple,33,25145,65
20346,Mixed Upland Hardwoods,16,949111,3291
20347,Mixed Upland Hardwoods,30,949111,3291
20348,Loblolly Pine,15,357234,750
20349,Loblolly Pine,29,357234,750
20349,Mixed Upland Hardwoods,30,949111,3291
20350,Loblolly Pine,15,357234,750
20350,Mixed Upland Hardwoods,47,949111,3291
20352,Mixed Upland Hardwoods,14,949111,3291
20356,Mixed Upland Hardwoods,15,949111,3291
20357,Loblolly Pine,92,357234,750
20357,Mixed Upland Hardwoods,46,949111,3291
20358,Loblolly Pine,143987,357234,750
20358,Virginia Pine / Southern Red Oak,15,19632,66
20358,Loblolly Pine / Hardwood,43292,73453,269
20358,White Oak,31,9348,53
20358,Sweetgum / Yellow-poplar,1051,512092,300
20358,Red Maple / Oak,16,9392,92
20358,Mixed Upland Hardwoods,46798,949111,3291
20358,Sweetgum / Nuttall Oak / Willow Oak,139,21784,138
20358,Baldcypress / Water Tupelo,7061,8150,30
20358,Sweetbay / Swamp Tupelo / Red Maple,17626,25145,65
20358,River Birch / Sycamore,106,1228,16
20358,Sugarberry / Hackberry / Elm / Green Ash,15,326,6
20358,Red Maple / Lowland,15,2511,43
20359,Mixed Upland Hardwoods,79,949111,3291
20360,Loblolly Pine,542,357234,750
20360,Loblolly Pine / Hardwood,154,73453,269
20360,Mixed Upland Hardwoods,4388,949111,3291
20361,Loblolly Pine,613,357234,750
20361,Loblolly Pine / Hardwood,157,73453,269
20361,Mixed Upland Hardwoods,1251,949111,3291
20361,Sweetbay / Swamp Tupelo / Red Maple,31,25145,65
20362,Mixed Upland Hardwoods,16,949111,3291
20364,Loblolly Pine / Hardwood,16,73453,269
20365,Mixed Upland Hardwoods,16,949111,3291
20366,Loblolly Pine,15,357234,750
20367,Mixed Upland Hardwoods,16,949111,3291
20368,Loblolly Pine,31,357234,750
20368,Mixed Upland Hardwoods,15,949111,3291
20369,Mixed Upland Hardwoods,16,949111,3291
20371,Loblolly Pine,96,357234,750
20371,Loblolly Pine / Hardwood,186,73453,269
20371,Mixed Upland Hardwoods,90,949111,3291
20372,Loblolly Pine,16,357234,750
20373,Loblolly Pine / Hardwood,17,73453,269
20374,Loblolly Pine,16,357234,750
20374,Mixed Upland Hardwoods,15,949111,3291
20376,Loblolly Pine,46,357234,750
20379,Mixed Upland Hardwoods,16,949111,3291
20380,Loblolly Pine,994,357234,750
20380,Virginia Pine,94,18108,91
20380,Virginia Pine / Southern Red Oak,46,19632,66
20380,Loblolly Pine / Hardwood,371,73453,269
20380,White Oak,77,9348,53
20380,Yellow-poplar / White Oak / Red Oak,32,16541,139
20380,Sweetgum / Yellow-poplar,125,512092,300
20380,Mixed Upland Hardwoods,8566,949111,3291
20380,Swamp Chestnut Oak / Cherrybark Oak,17,2256,18
20380,Sweetgum / Nuttall Oak / Willow Oak,1162,21784,138
20381,Mixed Upland Hardwoods,14,949111,3291
20382,Loblolly Pine,232,357234,750
20382,Loblolly Pine / Hardwood,47,73453,269
20382,Mixed Upland Hardwoods,170,949111,3291
20383,Loblolly Pine,107,357234,750
20383,Loblolly Pine / Hardwood,31,73453,269
20383,Yellow-poplar / White Oak / Red Oak,14,16541,139
20384,Loblolly Pine,32,357234,750
20384,Mixed Upland Hardwoods,15,949111,3291
20386,Loblolly Pine,14,357234,750
20386,Mixed Upland Hardwoods,62,949111,3291
20387,Loblolly Pine,32,357234,750
20387,Mixed Upland Hardwoods,16,949111,3291
20391,Sweetbay / Swamp Tupelo / Red Maple,31,25145,65
20392,Loblolly Pine,30,357234,750
20394,Mixed Upland Hardwoods,49,949111,3291
20395,Loblolly Pine,307,357234,750
20395,Mixed Upland Hardwoods,201,949111,3291
20396,Loblolly Pine,16,357234,750
20398,Loblolly Pine,17,357234,750
20400,Loblolly Pine,64,357234,750
20400,Mixed Upland Hardwoods,15,949111,3291
20403,Loblolly Pine,15,357234,750
20404,Loblolly Pine,48,357234,750
20406,Loblolly Pine,213,357234,750
20406,Loblolly Pine / Hardwood,47,73453,269
20406,Mixed Upland Hardwoods,446,949111,3291
20408,Loblolly Pine,17,357234,750
20411,Loblolly Pine,15,357234,750
20413,Sweetgum / Nuttall Oak / Willow Oak,15,21784,138
20414,Baldcypress / Water Tupelo,15,8150,30
20417,Loblolly Pine,16,357234,750
20418,Mixed Upland Hardwoods,48,949111,3291
20423,Loblolly Pine / Hardwood,15,73453,269
20423,Mixed Upland Hardwoods,61,949111,3291
20424,Mixed Upland Hardwoods,16,949111,3291
20427,Loblolly Pine,46,357234,750
20428,Loblolly Pine,170,357234,750
20429,Loblolly Pine,33,357234,750
20430,Loblolly Pine,14,357234,750
20431,Loblolly Pine,170,357234,750
20431,Mixed Upland Hardwoods,138,949111,3291
20434,Mixed Upland Hardwoods,15,949111,3291
20436,Loblolly Pine,14,357234,750
20436,Loblolly Pine / Hardwood,15,73453,269
20436,Mixed Upland Hardwoods,16,949111,3291
20436,Black Ash / American Elm / Red Maple,17,6349,106
20439,Mixed Upland Hardwoods,16,949111,3291
20440,Mixed Upland Hardwoods,16,949111,3291
20442,Loblolly Pine,15,357234,750
20444,Loblolly Pine,15,357234,750
20444,Mixed Upland Hardwoods,108,949111,3291
20448,Loblolly Pine,16,357234,750
20452,Loblolly Pine,31,357234,750
20452,Loblolly Pine / Hardwood,15,73453,269
20453,Loblolly Pine,17,357234,750
20454,Loblolly Pine / Hardwood,32,73453,269
20455,Loblolly Pine,278,357234,750
20455,Loblolly Pine / Hardwood,155,73453,269
20455,Yellow-poplar / White Oak / Red Oak,431,16541,139
20455,Sweetgum / Yellow-poplar,31,512092,300
20455,Mixed Upland Hardwoods,64,949111,3291
20459,Loblolly Pine,16,357234,750
20464,Loblolly Pine,47,357234,750
20471,Mixed Upland Hardwoods,16,949111,3291
20472,Mixed Upland Hardwoods,16,949111,3291
20473,Loblolly Pine,14,357234,750
20474,Loblolly Pine,61,357234,750
20474,Mixed Upland Hardwoods,94,949111,3291
20475,Mixed Upland Hardwoods,79,949111,3291
20477,Mixed Upland Hardwoods,16,949111,3291
20478,Mixed Upland Hardwoods,31,949111,3291
20481,Mixed Upland Hardwoods,16,949111,3291
20481,Baldcypress / Water Tupelo,16,8150,30
20482,Loblolly Pine / Hardwood,30,73453,269
20483,Loblolly Pine / Hardwood,31,73453,269
20483,Mixed Upland Hardwoods,31,949111,3291
20487,White Oak,15,9348,53
20487,Mixed Upland Hardwoods,49,949111,3291
20489,Loblolly Pine,15,357234,750
20490,Loblolly Pine,62,357234,750
20490,Loblolly Pine / Hardwood,47,73453,269
20494,Loblolly Pine,15,357234,750
20496,Mixed Upland Hardwoods,30,949111,3291
20498,Mixed Upland Hardwoods,15,949111,3291
20501,Loblolly Pine,15,357234,750
20502,Loblolly Pine,213,357234,750
20502,Loblolly Pine / Hardwood,16,73453,269
20502,Sweetgum / Yellow-poplar,47,512092,300
20502,Mixed Upland Hardwoods,447,949111,3291
20502,Sweetgum / Nuttall Oak / Willow Oak,15,21784,138
20503,Loblolly Pine,17,357234,750
20504,Mixed Upland Hardwoods,15,949111,3291
20505,Mixed Upland Hardwoods,16,949111,3291
20506,Loblolly Pine,139,357234,750
20506,Mixed Upland Hardwoods,60,949111,3291
20507,Loblolly Pine,77,357234,750
20509,Loblolly Pine,92,357234,750
20509,Mixed Upland Hardwoods,186,949111,3291
20510,Mixed Upland Hardwoods,122,949111,3291
20511,Loblolly Pine,16,357234,750
